"SITE","LINE","B","Na","Mg","Al","P","K","Ca","Mn","Fe","Co","Cu","Zn","As","Se","Rb","Sr","Mo","Cd"
"TX","703",2.866665748,55.35310133,1010.653547,32.46164966,369.8687025,56349.19764,3225.983817,33.57889439,28.86286073,0.036073142,4.655562262,11.51999513,0.005525273,0.031384013,1.189730326,6.761631226,0.06421661,0.001520665
"TX","704",8.039935309,51.17620782,1299.924887,51.58775747,410.9582005,50535.81136,3980.742913,34.27511636,44.24855079,0.081833545,6.006111662,21.88084669,0.008646129,0.050275628,1.178605271,8.641159482,0.0542963,0.004947967
"TX","705",2.614037491,57.93707378,1230.252485,39.14222228,376.0809246,104596.1858,3093.64043,16.984824,30.75525484,0.039429202,5.56748125,14.67367392,0.006297454,0.02131731,2.081157296,9.40160942,0.029600401,0.001722749
"TX","706",5.232992561,87.12941379,1614.455763,46.65530944,530.7156375,80022.52277,2684.356594,17.37688254,43.22979533,0.068722878,3.519984341,12.32311382,0.013422888,0.051166619,2.764874267,7.379549036,0.056066077,0.003030714
"TX","708",5.647295376,108.9670996,1394.059655,66.21213131,364.9766035,84110.89024,4293.957138,32.17605614,45.7879165,0.085268944,4.678144284,46.77811732,0.011418156,0.059448959,1.513622663,9.513031505,0.086915915,0.001288218
"TX","710",5.858145153,43.97937972,1648.18395,69.70875324,390.9348276,57388.40524,4127.878693,45.04878018,44.78315818,NA,NA,25.06952002,0.008677945,0.027131274,1.672299006,11.62379651,0.047891564,0.0060053
"TX","711",6.952624519,101.1946499,1557.669343,49.59407764,529.1291467,55121.99335,3994.459982,25.28278887,34.56911148,0.052458542,4.159578678,20.38593162,0.009595038,0.03475188,1.595265381,7.809187647,0.033976927,0.001668005
"TX","712",2.865803774,19.80548706,1462.466882,40.01317327,302.7496889,47353.82905,3571.054568,17.71047118,33.36734868,0.046785844,7.384717534,10.04507274,0.006744805,0.043190515,1.141451375,7.380710967,0.031692523,0.000473366
"TX","713",6.954524911,56.652261,1637.20471,43.01986354,396.9828679,42151.46353,2680.543749,25.31109998,36.09829859,0.046305598,3.711086355,9.933971849,0.008992319,NA,1.842937574,7.085070231,0.061481506,0.003440014
"TX","714",5.557308303,60.38101061,1461.950261,31.52247623,290.2739204,49648.49157,2930.950557,28.09458367,28.80029546,0.088278722,4.866274356,20.49371336,0.007423289,0.016819885,2.88652942,8.84277389,0.038939565,0.000254561
"TX","715",6.020360857,77.28955636,1814.502673,47.47211987,499.8444732,102507.3565,4476.299389,21.80527773,32.800392,0.034660977,3.739833254,10.34719225,0.009640925,0.057739579,2.653823179,9.587045011,0.029205042,0.000801363
"TX","716",5.632731062,182.171143,1467.283828,51.75224467,368.3064475,76222.23743,2967.477218,17.23036414,40.31501813,0.058691721,3.287799111,8.138217807,0.012288684,0.012587029,1.608340518,6.839451276,0.043131519,0.002980264
"TX","718",4.165499361,17.5255626465,1215.583997,51.768066095,430.95613015,58731.843915,3167.284719,24.98431784,34.87041627,0.0506330655,5.377927161,27.14705352,0.0059214495,0.058155248,0.974642031,6.9573026865,0.064715575,0.0015682675
"TX","719",4.323288324,97.52290545,2086.576186,41.68297812,278.2371288,23246.9466,3798.883986,33.30578104,39.61487354,0.054549663,3.413955651,8.872358963,0.012920949,0.052799251,0.580397165,9.500591703,0.036653168,0.002952065
"TX","72",7.840261952,73.27803197,1661.539442,50.88363013,531.9442311,66427.34803,4898.300738,32.03690688,39.56148764,0.07147866,3.404728693,13.49192993,0.012488154,0.05193538,3.425746706,9.970975788,0.12948878,0.001533445
"TX","720",6.86781112,37.17249789,1185.862965,43.46165712,400.0608687,79864.90746,2281.105653,28.56271174,32.4876126,0.053116421,3.869939871,25.55080227,0.007899787,0.037523683,2.239893537,4.760164878,0.029861084,NA
"TX","721",6.897064266,52.71349867,2238.218188,41.48637775,495.3402542,85867.84872,4565.046928,32.77299105,35.33981161,0.081389765,4.323819883,7.661652648,0.011547374,0.097697292,2.525489967,9.827671,0.030957635,0.001672768
"TX","722",6.873988284,62.28392933,2026.285954,49.23846155,372.9402927,46404.48497,4069.114084,30.17826727,42.97519775,0.047813206,4.747915553,24.74957474,0.015290793,0.062848879,1.694636978,8.75881427,0.040169475,0.00170632
"TX","723",6.447167061,66.6036263,1057.78548,47.29204612,399.5357724,39537.08559,1993.848287,17.58951971,31.02272097,0.042673813,2.86790823,6.088751773,0.007200217,0.044804032,1.679971176,4.061816823,0.032657293,0.0002637
"TX","724",8.363325949,117.117765,2397.132342,92.0358369,448.3353279,64147.94745,6470.554702,41.51440945,NA,NA,6.377315499,NA,0.017888924,0.055089484,2.860583355,11.74948174,0.060399714,0.006275598
"TX","725",6.229032987,86.09239879,1730.730552,43.99682904,292.1886719,58410.51902,3253.556021,20.04901952,38.78427346,0.040509578,3.256220129,15.86392738,0.010075524,0.023600945,2.512310986,7.581432276,0.037206708,0.004860305
"TX","726",5.428956711,90.66336,1147.891285,49.68151317,326.4916392,28910.48379,4709.564507,18.43190209,37.66306196,0.102531579,4.61859216,NA,0.008865771,0.022696859,1.245530558,7.919081042,0.043003509,0.002057568
"TX","729",5.051500039,95.95962711,1239.898327,40.8099677,356.7031868,58503.91292,3156.075838,22.44689399,50.23904069,0.079817285,2.572879571,10.71699514,0.011538436,0.030567348,0.962398226,6.72966931,0.035527673,NA
"TX","73",6.109935738,73.94713013,1750.221939,53.60217515,327.1584434,37916.68223,5470.053164,20.45927342,38.42681107,NA,5.125236322,NA,0.009798122,0.029007294,1.304903341,7.440670774,0.055427791,0.004362239
"TX","730",6.927490355,65.58316986,2068.31817,74.56456739,540.2324889,40.72934332,4895.580984,45.13048261,45.68415863,0.099936979,4.29654457,10.79568102,0.010945561,0.022794134,NA,9.431623287,0.042065872,0.002075287
"TX","731",6.182253287,102.5134995,1735.953585,52.90616226,358.5456272,75171.48812,4339.228771,38.70941349,54.25290223,0.135214568,6.351515174,NA,0.010148545,0.051206328,1.768193726,7.164551177,0.103751622,0.003745664
"TX","732",6.702512158,173.4757465,2159.254194,76.99525327,505.919804,57980.82295,5426.226627,21.25398622,48.58815954,0.082404334,5.823907863,16.70956579,0.00792461,0.074258982,1.52442452,13.45976042,0.075786911,0.003081619
"TX","733",4.794489807,37.57222898,1626.575672,NA,408.8485598,36402.13281,4065.9055,32.98242781,58.93318687,0.040145292,4.776947567,21.23145484,0.011388328,0.047728111,1.397050075,9.074610366,0.046490221,NA
"TX","734",7.848318862,73.07689848,1437.866947,35.75247785,338.7290312,35175.82035,5280.304185,33.46250459,28.41358019,0.081488802,3.699419896,NA,0.010682006,0.017509281,1.688763569,9.303559284,0.028573956,0.003832946
"TX","735",6.065833729,25.9889292,1343.624202,46.58596886,374.036203,44898.71328,3460.195725,29.60447426,35.43156065,0.070477694,3.441457713,15.45578756,0.008355677,0.024555336,1.542111601,6.391828087,0.033128875,0.001729261
"TX","736",4.366409029,96.76189969,1197.019266,58.20025277,421.7457715,68151.30855,3131.325843,16.72315643,NA,NA,6.172624978,34.98779381,0.013216174,0.053046326,2.60421106,7.181799799,0.07054169,0.002820477
"TX","737",9.630687499,103.6704249,1758.044693,39.04162955,314.1384816,39627.53655,3725.609389,35.70085965,24.9914767,0.042992031,3.245083606,11.77309488,0.011369927,0.025719941,2.181814197,10.32435054,0.042682088,0.004872665
"TX","738",7.910108225,125.9995871,1932.45902,46.68198797,444.0004204,59490.3027,4371.542846,33.10236654,31.9027451,0.06777541,4.424702269,22.67084999,0.009317597,0.01492872,2.403423319,12.97067292,0.026007221,0.004093521
"TX","739",4.692608513,32.62426982,1224.392889,44.61755567,364.9915866,42326.50553,3933.813136,27.38663697,38.8266879,0.046693031,5.309700141,17.55555991,0.009766313,0.052834264,0.935370056,8.64416874,0.073603343,0.002368968
"TX","74",6.92023963,NA,1811.219502,42.04188839,330.3561732,60122.54791,2958.120513,33.51130585,48.43153434,0.09052305,4.871528524,16.67360974,0.008463558,0.05871077,1.796470747,8.59492251,0.132873751,0.003895907
"TX","740",6.252717774,129.5641727,1511.937208,40.64593127,326.5789708,31015.94178,2313.569224,20.67475507,37.03022182,0.057580395,5.497489579,16.23231062,0.00843757,0.029946677,1.278129725,6.215786624,0.038411624,0.002300247
"TX","742",8.360878168,53.11059236,1860.077359,51.87073775,NA,70522.64259,3148.310245,34.12157114,38.34401715,0.048077266,3.54220637,14.67475818,0.01513338,0.059238636,3.591664298,7.862311087,0.049917636,0.001351455
"TX","745",5.097624679,119.0192564,1121.896351,70.6067928,342.7976276,38790.95379,3161.829215,25.81692354,NA,NA,9.849657839,24.82779282,0.013543369,0.030334573,1.293236197,7.237266474,0.067201866,0.003544612
"TX","746",7.051921914,72.90806964,1241.771319,39.66298794,519.2618994,43394.2097,4471.672703,28.72315392,38.31409712,0.058770849,3.521986888,46.72099193,0.007234853,0.012893364,1.216195898,9.02169486,0.061250456,0.002595961
"TX","748",5.442083195,89.85846256,986.0480074,60.25844527,489.2246494,90138.69145,4206.980171,30.77154176,41.92197665,0.048020328,8.095476837,24.8410573,0.009349462,0.060622409,1.580568614,10.18885802,NA,0.002272533
"TX","749",4.585646369,36.91449222,1741.478668,104.1580936,397.2877158,49233.50395,3041.17496,23.54678084,43.84675995,0.03597744,3.928961959,16.2070916,0.009215409,0.036846449,1.711758152,7.770703706,0.046175644,0.00286653
"TX","750",3.230000724,137.3653082,1167.755967,66.47546698,487.8871865,92643.4351,3832.457308,33.19886541,43.24682301,0.052754787,4.945545215,33.09382055,0.013718712,0.049846359,1.786624358,8.190711169,0.0466942,0.00396332
"TX","751",5.539987908,37.18934296,943.7127078,58.14494831,469.9978588,62858.02082,3038.460982,33.27901705,38.59471713,0.0658958,3.514171731,29.68778112,0.009288481,0.039297942,1.385667887,7.613971173,0.056909887,0.003150409
"TX","752",7.33483306,66.05083226,1603.303744,63.99089677,390.4456757,45455.66981,4648.131074,27.85385192,53.70154647,0.081252561,4.795871417,22.16764971,0.01143697,0.036496886,1.345479898,9.840486534,0.052756717,0.002233019
"TX","753",5.307073952,82.80951399,1439.139657,74.38197207,400.0380187,85754.47289,5238.437168,33.29028574,73.81622769,NA,5.133121481,NA,0.011752469,0.031114099,2.157934953,8.68191184,0.038898001,0.004272012
"TX","755",3.492300465,163.7267747,852.5081622,NA,308.5318649,52940.69013,1828.707488,9.540974972,NA,NA,5.81351204,22.17484514,0.013881394,0.028918502,1.721845931,5.216620651,NA,0.001984523
"TX","756",5.087365347,37.76611127,926.988911,68.61472991,336.5094985,118270.9711,2988.311908,16.48679372,43.67968663,0.046781051,4.153891937,25.00508519,0.0069813,0.060946266,1.672290772,5.953207678,0.085121861,0.001185591
"TX","757",5.143593629,36.69221581,1592.909388,52.82457162,422.1311227,87554.18471,3484.193499,32.38557355,34.36310067,NA,3.387077428,52.28040173,0.011536882,0.027506734,2.720605629,7.123974359,0.029191377,0.001758733
"TX","758",7.34586548,41.65399816,1847.449607,66.41316952,338.0266873,49021.99572,3858.955738,37.66329054,45.42691573,0.057893364,4.203457204,11.81948039,0.010393651,0.060988154,1.124145371,9.869060792,0.058452413,0.001743009
"TX","759",5.308679323,64.81249591,1741.878606,40.09585895,378.8280465,43625.555,3211.161899,48.24736266,40.13661568,0.063282857,4.359626214,10.98720449,0.009870896,0.041096196,1.918185563,6.897645785,0.030416799,0.000507634
"TX","76",6.235478802,84.94710242,1575.592443,62.10895248,481.8157166,80522.83785,5209.313258,27.65469093,44.32548193,0.070258693,3.689149067,17.62941948,0.011347798,0.060672368,2.102795769,9.824212041,0.048001257,0.001210894
"TX","761",5.537281156,69.86128479,1390.601032,51.26543609,495.1089992,66539.12052,4238.465891,18.91305109,39.83726113,0.069211345,4.240929055,44.34971645,0.009337963,0.059341579,1.683357955,9.261190801,0.038685849,0.001683182
"TX","762",4.631983905,83.49402354,1346.926063,70.40657381,378.5841245,40160.67384,4105.823589,28.26726118,61.51537498,0.068294772,5.916566582,11.25864629,0.013201626,0.083712998,1.431035207,9.781353974,0.047060793,0.001427809
"TX","764",6.966528494,159.5380134,1420.314748,50.81522696,560.7185755,36413.30605,3498.356279,25.52877812,49.17235547,0.054959615,3.329168351,10.21501605,0.00987251,0.05336315,1.694795051,7.099399449,0.051715605,0.001418189
"TX","765",6.459616777,59.45622379,1728.994603,50.97603709,526.5719194,56126.95909,4420.559259,29.16055544,46.32884119,0.063022001,5.601297819,17.72550614,0.012036301,0.057272762,2.273621159,9.54869154,0.034321816,0.003381236
"TX","766",7.0418237,56.3010418,1951.664841,41.65627809,NA,85624.93966,5368.353261,35.60859511,36.26370673,0.050059507,3.421107988,11.7509484,0.008586817,0.107950849,2.934281003,10.36685631,0.033525484,0.002273523
"TX","767",6.999552994,26.2648289,1302.086959,63.21127266,599.8349768,88464.05241,4075.335716,31.17659414,47.81587705,0.074600329,5.561632023,13.11736367,0.010392968,0.069657275,1.707931867,9.097028762,0.046317098,0.002712187
"TX","768",4.712401975,30.77006082,1265.173006,112.2313434,486.8016816,51349.7392,3160.010878,25.52562974,56.84410944,0.05457656,4.799213309,20.98443178,0.01171633,0.002242112,1.806229364,6.4337899,0.034063191,0.001444362
"TX","769",7.197482621,NA,2263.487035,85.48558296,381.3014102,111413.4825,3249.621719,19.59122487,62.28351846,0.120328714,8.632076288,20.93002645,0.015474337,0.059852472,2.570668501,8.869909792,0.075285568,0.002346393
"TX","77",5.621152399,122.7751661,1757.341328,50.65019635,357.1278296,42743.24092,4597.329572,28.45220989,34.55378112,0.047623293,4.831575201,19.74681628,0.010030878,0.046518595,2.169655908,9.418505736,0.074573639,0.003596817
"TX","770",4.469880743,62.24108217,1414.384625,49.84236888,360.6284043,32548.22497,4574.922931,29.24425818,37.83061613,0.048628124,6.726791707,34.05927833,0.010210542,0.033906277,1.197452769,11.03255669,NA,0.001937506
"TX","771",5.348116568,95.53681898,1430.078862,55.03075627,336.9646411,57626.99197,2862.121449,30.1741566,49.78258615,0.062429943,4.256747513,12.0569961,0.013375665,0.035742183,1.965196528,7.726638133,0.057513581,0.002141631
"TX","772",5.927802355,90.60832602,1346.551418,NA,444.769627,47593.73251,3357.447601,29.62738845,60.18901341,0.042921673,6.171811862,13.29694443,0.01662679,0.065479744,1.594418009,7.478507699,0.04815617,NA
"TX","773",7.401636793,49.48732898,1755.201646,NA,430.1668375,39567.42103,4424.458327,32.32393844,59.4966926,0.05050195,6.666813997,26.12967688,0.015166597,0.033341187,1.300580747,11.5595217,0.033761283,0.002499707
"TX","774",5.272133216,23.51601304,1523.740728,61.41806399,450.0648458,42912.01289,3893.449754,21.46140889,39.52656561,NA,5.175636341,16.06192317,0.009428935,0.040390543,0.801790804,7.563990579,0.039864567,0.000332185
"TX","775",5.703425873,105.2276446,2121.066906,68.30732654,468.375929,52125.88368,5350.329166,46.94029296,44.01696947,0.07522535,3.893529799,23.63053825,0.010192913,0.047312491,2.238043957,10.81181332,0.035555601,0.006150408
"TX","776",4.695685184,60.12814008,1137.875358,49.54057938,424.656664,75174.45917,3168.277854,43.64940515,43.39488467,0.078392802,4.609175969,15.16636203,0.00902191,0.054723936,0.743680031,8.066981649,0.084511502,NA
"TX","777",5.407492203,78.09715391,1199.182621,47.84352723,398.6171768,73008.51896,4134.173528,29.24715082,45.48986252,NA,3.694500561,8.40110808,0.007939399,0.059363182,1.279290269,8.746362849,0.036745735,0.001838428
"TX","778",6.384079874,56.26812839,2032.305309,50.13841013,704.028164,91883.74298,2955.356027,34.16949908,37.46497853,0.069708759,5.073316569,14.64275341,0.007925064,0.031970522,2.76174328,7.470756919,0.031057268,0.002122711
"TX","779",5.688405098,31.12221713,1777.057898,64.46040109,338.7119374,68384.58202,5317.897222,24.46141808,38.58868668,0.073135546,3.765015159,NA,0.008534586,0.032000593,1.2917225,8.225517591,0.036737123,0.003214724
"TX","78",6.183936628,69.0357089,1415.495127,43.14776838,319.1653224,56841.47039,3470.763721,22.12862911,28.36828589,0.049339926,5.415825675,11.93302462,0.009889467,0.03611572,2.279073034,8.205495175,0.082321417,0.001416796
"TX","780",4.777224733,61.23239264,1585.005483,58.94337294,319.7227276,44047.19298,3276.792513,14.71253948,35.47913106,0.06860697,3.794699559,21.22176089,0.007197915,0.021558361,1.686440854,5.985328239,0.041672909,0.001004673
"TX","781",7.749211654,60.33145059,1306.763553,58.11101775,407.1086637,114643.2202,2922.773724,44.56007733,35.26765341,0.057145038,4.086450051,15.73839091,0.009614439,0.038502997,2.628425413,7.14237247,NA,0.00200725
"TX","782",5.548009491,53.98080864,1235.641669,77.06455753,528.6398696,59957.58879,4058.0852,51.06631644,51.33990098,0.081132585,7.096246213,23.72717005,0.008755538,0.078336608,1.586950961,11.78372324,0.043543532,0.003361344
"TX","783",7.884177576,98.97986848,1223.103018,50.24339665,573.6345408,62852.18874,3154.101873,11.98868084,35.13309992,0.056456561,3.675426937,12.24160889,0.013647323,0.079127256,2.202715651,6.092197167,NA,0.002242264
"TX","784",8.625907955,72.86458005,1526.331587,87.18817857,405.2171407,50004.16531,4041.433636,21.05625115,51.89556551,0.083941476,6.706866458,9.708165619,0.013125981,0.061628819,2.595327412,9.237917813,0.085693334,0.00406289
"TX","785",4.314734491,82.06055694,1395.699531,70.03858786,375.6712094,66731.68259,2863.124638,15.83116736,43.03285966,0.05061294,4.463663451,11.28262797,0.00745506,0.037457955,1.188595959,6.087632993,0.052381872,0.001212521
"TX","786",3.813891305,31.56677521,1672.728844,104.5114639,509.9331584,79898.54112,3468.127674,20.99286537,48.29577343,0.042364866,3.295338979,16.96649219,0.007582847,0.031580599,2.472033838,7.846424198,0.037106018,0.001219147
"TX","788",7.138795899,65.59626134,1251.958149,78.12476048,409.1980826,64799.15538,3733.490303,26.93069111,53.70483198,0.101910216,6.628808756,29.5738582,0.014753075,0.028697636,1.352382482,8.994544335,0.055389963,0.002117428
"TX","789",5.149370021,111.3108311,1944.811615,45.67292295,454.3560447,109884.1643,2803.453757,23.67683047,32.91370397,0.043470381,2.45943081,6.356657427,0.011199079,0.046406626,2.229994845,6.18324944,0.022741,0.003124343
